product_id,product,mail_class,fy,volume,revenue,attributable_cost,volume_variable_cost,product_specific_cost,rev_pc,attributable_cost_pc,cont_pc,cost_coverage,weight,weight_pc
266,Total Special Services (incl International),Summary Other,2015,4083562682.0,1946742016.0,1183523555.223984,1176515806.236924,7007748.98706,,,,,,
131,Priority Mail Express,Competitive,2015,35705039.0,779067402.0,364455668.452539,361587599.954201,2868068.498338,21.819537,10.207401,11.612135,2.137619,38420983.0,17.217058
141,First Class Package Service,Competitive,2015,708423285.0,1689111832.0,1368754853.561453,1368563702.17375,191151.387703,2.384326,1.932114,0.452211,1.23405,248778504.0,5.618754
132,Priority Mail,Competitive,2015,992189563.0,7276238807.000001,5765951464.499393,5653989243.739392,111962220.76,7.333517,5.811341,1.522176,1.261932,2227770705.0,35.924921
255,Total Ground,Competitive,2015,1968760725.0,3925117230.0,2782680419.603654,2782671645.902764,8773.70089,1.993699,1.413417,0.580282,1.410553,3936574991.0,31.992308
256,Competitive International Mail,Competitive,2015,253858305.298881,1976761643.43,1212268906.912228,1203398707.026681,8870199.885547,7.78687,4.775376,3.011494,1.63063,293329641.748233,18.487771
3,Single Piece Letters,First Class,2016,18910477231.0,9458402042.0,5321699785.980033,5300991487.980033,20708298.0,0.500167,,0.218752,1.777327,577042493.0,0.488231
4,Single Piece Cards,First Class,2016,795243793.0,282149777.0,232080401.903109,231209553.903109,870848.0,0.354797,,0.062961,1.215742,5077723.0,0.102162
5,Total Single Piece Letters and Cards,First Class,2016,19705721024.0,9740551819.0,5553780187.883142,5532201041.883142,21579146.0,0.494301,,0.212465,1.75386,582120216.0,0.472651
8,Presort Letters,First Class,2016,37745771120.0,14839780651.0,4404127087.651036,4399334698.548481,4792389.102554,0.393151,,0.276472,3.369517,2141253804.0,0.907653
9,Presort Cards,First Class,2016,2197373727.0,576736623.0,172761175.978748,172482186.357922,278989.620825,0.262466,,0.183845,3.338346,17946830.0,0.130678
10,Total Presort Letters and Cards,First Class,2016,39943144847.0,15416517274.000002,4576888263.629784,4571816884.906404,5071378.72338,0.385962,,0.271376,3.36834,2159200634.0,0.86491
14,Flats,First Class,2016,1570218659.0,2201933173.0,1530757911.592628,1529628144.88627,1129766.706358,1.40231,,0.427441,1.438459,315935902.0,3.219281
19,Parcels,First Class,2016,253944932.0,711050959.0,587982981.42338,587972551.42338,10430.0,2.80002,,0.484625,1.209305,76530604.0,4.821871
127,First Class NSAs Domestic,First Class,2016,0.0,,,,,,,,,0.0,0.0
101,Outbound Single Piece Mail International,First Class,2016,171873071.8,261570544.0,154717464.088636,154432679.905837,284784.182799,1.521882,,0.621698,1.690634,10732988.342221,0.999155
102,Inbound Single Piece Mail International,First Class,2016,391765335.0,266419691.24,408182759.707288,407584354.194933,598405.512355,0.680049,,-0.361857,0.652697,104110684.61,4.251961
262,Total First Class (incl International),Summary Other,2016,62036667868.799995,28734832144.24,12812309568.324858,12783635657.199965,28673911.124891,0.463191,,0.256663,2.242752,3248631028.952222,0.837861
21,High Density and Saturation Letters,Marketing Mail,2016,6991879686.0,1075265192.0,492366650.546874,491035069.845804,1331580.70107,0.153788,,0.083368,2.183871,256572442.0,0.587132
22,High Density and Saturation Flats and Parcels,Marketing Mail,2016,11047258692.0,2004275536.0,1190110980.771343,1187996844.999904,2114135.771439,0.181427,,0.073698,1.684108,2058052590.0,2.980725
23,Carrier Route,Marketing Mail,2016,6642331035.0,1792864650.0,1303658526.668231,1302366714.714342,1291811.953889,0.269915,,0.07365,1.375256,1491800505.0,3.593439
25,Letters,Marketing Mail,2016,48858796836.0,10134360709.0,5023146224.566082,5013841223.544488,9305001.021595,0.207421,,0.104612,2.017532,2451814180.0,0.802906
26,Flats,Marketing Mail,2016,6306793996.0,2367716688.0,2969662301.337632,2968454818.87793,1207482.459702,0.375423,,-0.095444,0.797302,1599549541.0,4.057972
27,Parcels,Marketing Mail,2016,44766854.0,53126060.0,83272479.497108,83267798.497108,4681.0,1.186728,,-0.673409,0.637979,17163102.0,6.134218
139,Marketing Mail NSA Domestic,Marketing Mail,2016,227868254.0,53784424.0,49174874.0,49174874.0,,0.236033,,0.020229,1.093738,0.0,0.0
24,Every Door Direct Mail Retail,Marketing Mail,2016,810237950.0,145650401.0,54055047.717357,53970332.717357,84715.0,0.179763,,0.113047,2.694483,102770306.0,2.029435
263,Total Marketing Mail (incl International),Summary Other,2016,80929933303.0,17675066176.0,11165447085.104626,11150107677.196934,15339407.907695,0.2184,,0.080435,1.583015,7977722666.0,1.577211
31,In County,Periodicals,2016,534172006.0,60977189.0,87018069.739664,86972188.93025,45880.809414,0.114153,,-0.04875,0.700742,149902963.0,4.490028
32,Outside County,Periodicals,2016,5052010196.0,1437838015.0,1950200808.85548,1949766884.362326,433924.493154,0.284607,,-0.101418,0.737277,1907762224.0,6.04199
264,Total Periodicals (incl International),Summary Other,2016,5586182202.000001,1506713112.0,2037218878.595144,2036739073.292577,479805.302568,0.269721,,-0.094968,0.739593,2057665187.0,5.893586
45,Alaska Bypass,Package Services,2016,1282022.0,33522654.0,19714027.44644,19714027.44644,,26.148267,,10.770975,1.700447,86407196.0,1078.386436
42,Bound Printed Matter Flats,Package Services,2016,264935407.0,208584601.0,130558119.004632,130303434.12277,254684.881862,0.787304,,0.294511,1.597638,424949015.0,25.663554
43,Bound Printed Matter Parcels,Package Services,2016,249956559.0,288673551.0,276853285.645383,276613000.070041,240285.575342,1.154895,,0.047289,1.042695,571730547.0,36.597114
44,Media and Library Mail,Package Services,2016,74998599.0,266382383.0,354337143.943579,354265047.089699,72096.85388,3.551831,,-1.172752,0.751777,179996207.0,38.399908
265,Total Package Services (incl International),Summary Other,2016,591172587.0,799387481.0,781462576.040034,780895508.72895,567067.311084,1.352207,,0.030321,1.022938,1263082965.0,34.185157
136,International Negotiated Service Agreements,Other,2016,213594591.0,323772239.58,200259028.003716,199854385.569005,404642.434711,1.515826,,0.57826,1.616767,101826126.96,7.627618
85,US Postal Service Mail,Other,2016,421035002.0,,,,,,,,,117327333.0,4.458625
86,Free Mail,Other,2016,45315994.0,,37067855.641084,37067855.641084,,,,-0.817986,,18539299.0,6.545786
51,Certified Mail,Special Services,2016,197771242.0,670496624.0,521116099.785014,521108849.785014,7250.0,3.390264,,0.75532,1.286655,,
52,COD,Special Services,2016,201543.0,2029090.0,4940818.042203,4940811.042203,7.0,10.067777,,-14.44718,0.410679,,
54,Insurance,Special Services,2016,15347291.0,76945579.0,42845066.599851,42844503.599851,563.0,5.013626,,2.221924,1.795903,,
55,Registered Mail,Special Services,2016,2012696.0,31636956.0,16251212.14056,16251138.14056,74.0,15.718696,,7.644346,1.946744,,
58,Other Domestic Ancillary Services,Special Services,2016,4504658540.0,447461375.0,206810223.321419,206645090.321419,165133.0,,,,,,
109,Total International Ancillary Services,Special Services,2016,28903344.0,43339009.91,43703961.679866,43703961.679866,,1.499446,,-0.012627,0.991649,,
73,Money Orders,Special Services,2016,90289174.0,156370690.0,116707369.720154,114023249.17113,2684120.549024,1.731887,,0.439292,1.339853,,
266,Total Special Services (incl International),Summary Other,2016,4839183829.999999,1853682880.91,1227649557.048439,1217582189.685918,10067367.362521,,,,,,
131,Priority Mail Express,Competitive,2016,33042962.0,809412978.0,356733039.975605,353469700.675265,3263339.30034,24.495775,,13.699738,2.26896,35275114.0,17.080848
141,First Class Package Service,Competitive,2016,776203345.0,2075728899.0,1468551833.460573,1467805661.93348,746171.527092,2.674208,,0.78224,1.413453,300216575.0,6.188411
132,Priority Mail,Competitive,2016,1004246495.0,7784880835.0,6127925526.042445,6072699638.346446,55225887.696,7.751962,,1.649949,1.270394,2321005631.0,36.979059
255,Total Ground,Competitive,2016,2457488271.0,5191579899.999999,3055287459.426793,3037701703.05047,17585756.376324,2.112555,,0.869299,1.699212,5329477474.000001,34.698696
256,Competitive International Mail,Competitive,2016,228446755.359445,1800729633.078734,1062214753.523212,1047510647.332148,14704106.191064,7.882492,,3.232766,1.695259,272094405.548214,19.057003
3,Single Piece Letters,First Class,2017,17832263593.0,8728692751.0,5318073637.403312,5111921391.573818,,0.489489,0.298228,0.191261,1.641326,533991871.0,0.479124
4,Single Piece Cards,First Class,2017,670951733.0,234090838.0,213968340.682612,212074777.992126,,0.348894,0.318903,0.029991,1.094044,4298543.0,0.102506
5,Total Single Piece Letters and Cards,First Class,2017,18503215326.0,8962783589.0,5532041978.085924,5323996169.565944,,0.484391,0.298977,0.185413,1.620158,538290414.0,0.465468
8,Presort Letters,First Class,2017,36670181278.0,14002183858.999998,4405056404.202214,4327867242.069209,,0.381841,0.120126,0.261715,3.178662,2019372211.0,0.881096
9,Presort Cards,First Class,2017,2125272788.0,547549208.0,159731740.62755,158802136.281161,,0.257637,0.075158,0.182479,3.42793,17357672.0,0.130676
10,Total Presort Letters and Cards,First Class,2017,38795454066.0,14549733067.0,4564788144.829764,4486669378.35037,,0.375037,0.117663,0.257374,3.187384,2036729883.0,0.839987
14,Flats,First Class,2017,1448266147.0,1987133446.0,1532899795.659457,1528407594.243354,,1.372078,1.058438,0.31364,1.296323,288247343.0,3.184468
19,Parcels,First Class,2017,190930501.0,546640129.0,478678022.056256,477761590.77884,,2.863032,2.50708,0.355952,1.141979,59928365.0,5.022005
101,Outbound Single Piece Mail International,First Class,2017,152094108.8,231101904.0,139309649.776467,139054302.936135,,1.519467,0.915944,0.603523,1.658908,9952907.39518,1.047026
102,Inbound Single Piece Mail International,First Class,2017,400546623.0,292905469.68,462895307.375592,462275256.076262,,0.731264,1.155659,-0.424395,0.632768,111941390.99,4.471545
262,Total First Class (incl International),Summary Other,2017,59490506771.799995,26707901264.68,12710612897.78346,12418164291.950905,,0.448944,0.213658,0.235286,2.101228,3045090303.385179,0.818978
21,High Density and Saturation Letters,Marketing Mail,2017,7093856317.0,1089165591.0,514912871.285338,509986030.57115,,0.153536,0.072586,0.080951,2.115243,241205476.0,0.544032
22,High Density and Saturation Flats and Parcels,Marketing Mail,2017,11231484241.0,1978998668.607207,1259829960.790969,1237134491.114496,,0.176201,0.112169,0.064031,1.570846,2096499206.0,2.986603
23,Carrier Route,Marketing Mail,2017,7133003899.999999,1859056144.276436,1497622932.529818,1489313638.12344,,0.260627,0.209957,0.050671,1.241338,1564406912.0,3.509112
25,Letters,Marketing Mail,2017,46973209011.0,9574161548.0,4912151684.417528,4789025278.408508,,0.203822,0.104573,0.099248,1.949077,2338927040.0,0.796685
26,Flats,Marketing Mail,2017,4944063469.0,1900065714.376335,2569410272.469206,2559502754.825765,,0.384313,0.519696,-0.135383,0.739495,1239916506.0,4.012623
27,Parcels,Marketing Mail,2017,40581670.0,45678237.0,72765394.156694,72749657.560852,,1.125588,1.793061,-0.667473,0.627747,14288603.0,5.63352
135,Marketing Mail NSA International,Marketing Mail,2017,195484428.0,46927648.740022,40998059.408854,40994944.152687,,0.240058,0.209725,0.030333,1.144631,,
24,Every Door Direct Mail Retail,Marketing Mail,2017,758159722.0,133955215.0,50009212.761999,49790863.884754,,0.176685,0.065961,0.110723,2.678611,96164721.0,2.029435
263,Total Marketing Mail (incl International),Summary Other,2017,78369842758.0,16671819429.000002,10917700387.820408,10748497658.641653,,0.212733,0.13931,0.073423,1.527045,7591408464.0,1.549863
31,In County,Periodicals,2017,516432124.0,56866497.0,84666958.651808,84590357.245441,,0.110114,0.163946,-0.053832,0.671649,141189377.0,4.374302
32,Outside County,Periodicals,2017,4784313241.0,1306062971.0,1898130801.312518,1892434820.783781,,0.272989,0.39674,-0.123752,0.688078,1780782832.0,5.955405
264,Total Periodicals (incl International),Summary Other,2017,5300745365.0,1374738835.0,1982797759.964326,1977025178.029222,,0.259348,0.37406,-0.114712,0.693333,1921972209.0,5.801364
45,Alaska Bypass,Package Services,2017,1305553.0,33694227.0,17425861.000238,17425861.000238,,25.808395,13.347494,12.4609,1.933576,87973567.0,1078.146251
42,Bound Printed Matter Flats,Package Services,2017,264492570.0,200291620.0,132554686.072672,132199635.676019,,0.757267,0.501166,0.256101,1.511011,429995282.0,26.011787
43,Bound Printed Matter Parcels,Package Services,2017,277593719.0,297160144.0,270268736.516092,269617624.37246,,1.070486,0.973613,0.096873,1.099499,614645795.0,35.427072
44,Media and Library Mail,Package Services,2017,76496606.0,266766242.0,352713589.671202,351847657.979467,,3.487295,4.61084,-1.123545,0.756325,181645707.0,37.992945
265,Total Package Services (incl International),Summary Other,2017,619888448.0,801131274.0,772962873.260205,771090779.028184,,1.29238,1.246939,0.045441,1.036442,1314260351.0,33.9225
136,International Negotiated Service Agreements,Other,2017,243089813.0,414331557.47,278264609.520557,277804076.361016,,1.704438,1.144699,0.559739,1.488984,124626131.45,8.202804
85,US Postal Service Mail,Other,2017,318896649.0,,,,,,,,,104486700.0,5.242411
86,Free Mail,Other,2017,44232956.0,,40264822.511068,40260786.196249,,,0.91029,-0.91029,,19689812.0,7.122223
51,Certified Mail,Special Services,2017,199301558.0,666789699.0,558699341.846291,549888717.081856,,3.345632,2.803286,0.542346,1.193468,,
52,COD,Special Services,2017,394639.0,4170554.0,2621078.645811,2621011.140063,,10.568023,6.641712,3.926311,1.591159,,
54,Insurance,Special Services,2017,14758605.0,74466527.0,46919388.3322,46826733.707028,,5.045635,3.179121,1.866514,1.587116,,
55,Registered Mail,Special Services,2017,1982564.0,30382151.0,21869481.368752,21866355.394225,,15.324676,11.030908,4.293768,1.389249,,
58,Other Domestic Ancillary Services,Special Services,2017,5129697760.0,433912927.0,218882355.361333,216724885.641232,,,,,,,
109,Total International Ancillary Services,Special Services,2017,26032195.0,35283702.0,40936300.185349,40936300.185349,,1.355387,1.572526,-0.217139,0.861917,,
73,Money Orders,Special Services,2017,86834687.0,152023478.0,156390531.304449,152891833.049327,,1.750723,1.801015,-0.050292,0.972076,,
266,Total Special Services (incl International),Summary Other,2017,5459002008.0,1818438076.0,1323371951.194493,1301593856.549952,,,,,,,
131,Priority Mail Express,Competitive,2017,29762651.0,765969009.0,329435229.581641,325018539.228436,,25.735913,11.068746,14.667167,2.325097,33779434.0,18.159368
141,First Class Package Service,Competitive,2017,959629308.0,2786806837.0,1933330547.282307,1928694406.694969,,2.904045,2.014664,0.889381,1.441454,392825225.0,6.549616
132,Priority Mail,Competitive,2017,1022958806.0,8340268676.000002,6271817336.503603,6176552312.50246,,8.153084,6.131056,2.022028,1.329801,2498840829.0,39.084128
255,Total Ground,Competitive,2017,2883813770.000004,6194149309.500022,3522124715.765636,3465657040.382788,,2.147902,1.221343,0.926559,1.75864,6648218843.168459,36.885704
256,Competitive International Mail,Competitive,2017,207266057.554745,1749387252.035834,1052575962.246237,1025198402.856984,,8.440298,5.078381,3.361917,1.662006,268735798.65854,20.745185
3,Single Piece Letters,First Class,2018,16830360173.0,8400677371.0,5217057503.333667,5022257937.513734,,0.499138,0.309979,0.189159,1.610233,499483230.0,0.47484
4,Single Piece Cards,First Class,2018,630116630.0,224633986.0,183551166.481541,181881597.635255,,0.356496,0.291297,0.065199,1.223822,4042249.0,0.102641
5,Total Single Piece Letters and Cards,First Class,2018,17460476803.0,8625311357.0,5418504563.694519,5204139535.148989,,0.493991,0.31033,0.183661,1.591825,503525479.0,0.461408
8,Presort Letters,First Class,2018,35795689928.0,13775589509.0,4456271011.380069,4381330780.180926,,0.384839,0.124492,0.260348,3.091282,1959945999.0,0.876059
9,Presort Cards,First Class,2018,2075510329.0,540062264.0,170631875.501784,169586147.954553,,0.260207,0.082212,0.177995,3.165073,16956399.0,0.130716
10,Total Presort Letters and Cards,First Class,2018,37871200257.0,14315651773.0,4633938371.309704,4550916928.135479,,0.378009,0.12236,0.255648,3.089306,1976902398.0,0.835211
14,Flats,First Class,2018,1381864067.0,1909874115.0,1554173524.730694,1549678132.742301,,1.3821,1.124693,0.257406,1.228868,269416998.0,3.119462
101,Outbound Single Piece Mail International,First Class,2018,132032108.0,198139553.0,139495888.477617,139250575.61373,,1.500692,1.05653,0.444162,1.420397,8527028.688522,1.033328
102,Inbound Single Piece Mail International,First Class,2018,444226300.0,422872901.43,504349535.204306,503584943.235294,,0.951931,1.135344,-0.183412,0.838452,141791962.83,5.107017
262,Total First Class (incl International),Summary Other,2018,57289799535.0,25596853735.43,12481712511.662014,11947570114.875793,,0.446796,0.21787,0.228926,2.050749,2900163866.518522,0.809963
21,High Density and Saturation Letters,Marketing Mail,2018,7265225142.0,1153580223.0,559973875.165955,553855476.116215,,0.158781,0.077076,0.081705,2.060061,244092527.0,0.537558
22,High Density and Saturation Flats and Parcels,Marketing Mail,2018,11592369269.0,2027952093.0,1399702760.011514,1372615556.847318,,0.174939,0.120743,0.054195,1.448845,2144510086.0,2.959892
23,Carrier Route,Marketing Mail,2018,7034112639.0,1847737382.0,1703154223.00657,1691985016.151529,,0.262682,0.242128,0.020555,1.084891,1528022026.0,3.475684
25,Letters,Marketing Mail,2018,46517166962.0,9656355538.0,4962860822.551459,4836688681.144612,,0.207587,0.106689,0.100898,1.945724,2293497479.0,0.788869
26,Flats,Marketing Mail,2018,4078767616.0,1649375724.0,2402761123.969362,2395323959.116176,,0.404381,0.58909,-0.184709,0.68645,1046116773.0,4.103658
27,Parcels,Marketing Mail,2018,34649637.0,42242853.0,73430094.489297,73412341.005703,,1.219143,2.119217,-0.900074,0.57528,12930841.0,5.971014
135,Marketing Mail NSA International,Marketing Mail,2018,68444535.0,14186697.0,13629143.745853,13628665.350721,,0.207273,0.199127,0.008146,1.040909,,
24,Every Door Direct Mail Retail,Marketing Mail,2018,712620868.0,126628232.0,47451350.054085,47207890.819548,,0.177694,0.066587,0.111107,2.668591,90388588.0,2.029435
263,Total Marketing Mail (incl International),Summary Other,2018,77303356667.99998,16554466653.999996,11624031826.390373,10984717586.551823,,0.214149,0.150369,0.06378,1.424159,7359558320.0,1.523258
31,In County,Periodicals,2018,510333604.0,55923337.0,83296391.88604,83216936.40511,,0.109582,0.163219,-0.053638,0.671378,134324862.0,4.211359
32,Outside County,Periodicals,2018,4482995667.0,1214408186.0,1806347130.811339,1800815121.657468,,0.270892,0.402933,-0.132041,0.672301,1609962890.0,5.746025
264,Total Periodicals (incl International),Summary Other,2018,4993329271.000001,1276700430.0,1890228738.010861,1884032058.062578,,0.255681,0.378551,-0.12287,0.675421,1744287752.0,5.589178
45,Alaska Bypass,Package Services,2018,1257684.0,32909513.0,18720162.065446,18720162.065446,,26.166758,14.884631,11.282127,1.757972,84644031.0,1076.824143
42,Bound Printed Matter Flats,Package Services,2018,265404323.0,197673177.0,133028843.248218,131610404.257882,,0.7448,0.501231,0.243569,1.485942,439122341.0,26.472656
43,Bound Printed Matter Parcels,Package Services,2018,294799626.0,318253600.0,292401859.855085,290503606.139421,,1.079559,0.991866,0.087693,1.088412,637854547.0,34.619015
44,Media and Library Mail,Package Services,2018,78963652.0,276315895.0,360415443.71977,359116921.177778,,3.49928,4.564321,-1.065041,0.766659,179886434.0,36.449466
265,Total Package Services (incl International),Summary Other,2018,640425285.0,827906693.0,805490848.209852,799951093.640528,,1.292745,1.257744,0.035001,1.027829,1341507353.0,33.515413
85,US Postal Service Mail,Other,2018,290423046.0,,,,,,,,,113123144.0,6.232186
86,Free Mail,Other,2018,42114520.0,,34079116.471164,34077265.398945,,,0.809201,-0.809201,,14826426.0,5.632804
136,International Negotiated Service Agreements,Other,2018,178219705.0,419577785.89,258084261.437193,257692361.895051,,2.354273,1.448124,0.906149,1.62574,102920583.36,9.239884
51,Certified Mail,Special Services,2018,178689322.0,613642014.0,529953571.657625,521766375.434814,,3.434128,2.965782,0.468346,1.157917,,
52,COD,Special Services,2018,359776.0,3973813.0,2864903.766185,2864747.799967,,11.045242,7.963021,3.082221,1.387067,,
54,Insurance,Special Services,2018,17618863.0,79139587.0,48467138.746127,48452402.558481,,4.491753,2.750866,1.740887,1.63285,,
55,Registered Mail,Special Services,2018,1831596.0,29137084.0,18130369.214371,18128511.752382,,15.90803,9.898673,6.009357,1.607087,,
58,Other Domestic Ancillary Services,Special Services,2018,5506624478.0,401654490.0,229704892.564219,227454455.714886,,,,,,,
109,Total International Ancillary Services,Special Services,2018,25517952.0,47077210.0,40989146.177699,40989146.177699,,1.844866,1.606287,0.23858,1.148529,,
73,Money Orders,Special Services,2018,83389891.0,158539871.33,146672370.321054,143048784.237309,,1.901188,1.758875,0.142313,1.080912,,
266,Total Special Services (incl International),Summary Other,2018,5814031878.0,1758567691.33,1342895151.447273,1302616460.519082,,,,,,,
131,Priority Mail Express,Competitive,2018,28211020.0,751368028.0,314842839.299169,308864819.682651,,26.633848,11.160278,15.47357,2.386486,30287466.0,17.177665
141,First Class Package Service,Competitive,2018,1274600272.0,3870555057.0,2692313228.736896,2674861626.06041,,3.036681,2.11228,0.924401,1.437632,491352120.0,6.167921
132,Priority Mail,Competitive,2018,1074469798.0,9103194109.999998,6983457081.863951,6820617359.560658,,8.472266,6.499445,1.972821,1.303537,2698953850.0,40.190298
255,Total Ground,Competitive,2018,3099460868.0,6911667938.0,3725297412.102813,3655855575.819344,,2.229958,1.201918,1.02804,1.855333,7512701188.0,38.781977
256,Competitive International Mail,Competitive,2018,186524168.644584,1542966491.620389,1024584122.486376,995111513.017288,,8.272207,5.493037,2.77917,1.505944,252248842.95884,21.637847
3,Single Piece Letters,First Class,2019,15953934124.0,8284782980.0,5272692042.458333,5095168228.84127,,0.519294,0.330495,0.188799,1.571262,467046617.0,0.468395
4,Single Piece Cards,First Class,2019,563453161.0,203989459.0,186717584.132636,185725854.411761,,0.362034,0.331381,0.030654,1.092503,3617815.0,0.102733
5,Total Single Piece Letters and Cards,First Class,2019,16517387285.0,8488772439.0,5477495095.867547,5280894083.253032,,0.513929,0.33162,0.18231,1.549754,470664432.0,0.455921
8,Presort Letters,First Class,2019,35207141695.0,13689503503.0,4678105177.69723,4608229869.134379,,0.388827,0.132874,0.255954,2.926292,2032375862.0,0.92362
9,Presort Cards,First Class,2019,1923399347.0,502517829.0,173313051.974199,172735057.454402,,0.261265,0.090108,0.171158,2.899481,15712795.0,0.130709
10,Total Presort Letters and Cards,First Class,2019,37130541042.0,14192021332.0,4858557322.795843,4780964926.588782,,0.38222,0.130851,0.251369,2.921036,2048088657.0,0.882546
14,Flats,First Class,2019,1295348210.0,1648854159.0,1515960613.791865,1512902346.101361,,1.272904,1.170311,0.102593,1.087663,261491775.0,3.229918
101,Outbound Single Piece Mail International,First Class,2019,126051550.0,184406107.82,126598427.265925,126097127.500774,,1.462942,1.004339,0.458603,1.456622,7766339.84,0.985799
102,Inbound Single Piece Mail International,First Class,2019,560456692.0,598242300.64,762198564.97889,759969660.946554,,1.067419,1.35996,-0.29254,0.78489,235896907.84,6.73442
262,Total First Class (incl International),Summary Other,2019,55629784779.00001,25216928144.46,12978411416.190605,12460828144.390503,,0.453299,0.2333,0.219999,1.94299,3023908111.68,0.869723
21,High Density and Saturation Letters,Marketing Mail,2019,7253646830.0,1195696556.0,585723230.823475,580063786.199128,,0.164841,0.080749,0.084092,2.041402,292005581.0,0.644102
22,High Density and Saturation Flats and Parcels,Marketing Mail,2019,11606927581.0,2065767859.0,1498703134.321141,1471011115.913338,,0.177977,0.129121,0.048856,1.37837,2034703542.0,2.804813
23,Carrier Route,Marketing Mail,2019,6358867133.0,1668959522.0,1673265828.152842,1663159707.607837,,0.262462,0.263139,-0.000677,0.997426,1304413949.0,3.282129
25,Letters,Marketing Mail,2019,45966176105.0,9713346199.0,5124154397.50207,4996272602.17991,,0.211315,0.111477,0.099838,1.8956,2242029882.0,0.78041
26,Flats,Marketing Mail,2019,3818182160.0,1560533001.0,2306583184.996544,2300375369.050951,,0.408711,0.604105,-0.195394,0.676556,961508552.0,4.029178
27,Parcels,Marketing Mail,2019,36861418.0,48292559.0,84911737.408178,84894801.717158,,1.310111,2.30354,-0.993428,0.568738,14851938.0,6.446605
24,Every Door Direct Mail Retail,Marketing Mail,2019,649385917.0,119484869.0,46159571.239368,45948292.517528,,0.183997,0.071082,0.112915,2.588518,82367890.0,2.029435
263,Total Marketing Mail (incl International),Summary Other,2019,75690047143.99998,16407116594.0,11797942146.044811,11141725675.185852,,0.216767,0.155872,0.060895,1.390676,6931881334.0,1.465319
31,In County,Periodicals,2019,499312970.0,55511867.0,96273620.494038,96238548.795387,,0.111176,0.192812,-0.081636,0.576605,127964363.0,4.100494
32,Outside County,Periodicals,2019,4135305166.0,1132246208.0,1768644768.813366,1763949986.518878,,0.2738,0.427694,-0.153894,0.640177,1444298153.0,5.588166
264,Total Periodicals (incl International),Summary Other,2019,4634618136.0,1194076938.0,1865530120.475063,1860188535.314264,,0.257643,0.402521,-0.144878,0.640074,1572262516.0,5.427891
45,Alaska Bypass,Package Services,2019,1273738.0,31731436.0,20360637.364347,20360637.364347,,24.912059,15.984949,8.92711,1.55847,85757608.0,1077.240161
42,Bound Printed Matter Flats,Package Services,2019,254367802.0,190486903.0,132857181.485912,131686378.529568,,0.748864,0.522303,0.226561,1.433772,428698109.0,26.965558
43,Bound Printed Matter Parcels,Package Services,2019,285932632.0,314168075.0,296679144.32575,295141839.55839,,1.098749,1.037584,0.061165,1.058949,590903891.0,33.065349
44,Media and Library Mail,Package Services,2019,80121834.0,283892358.0,397041631.05187,395717341.634338,,3.543258,4.955474,-1.412215,0.715019,174194979.0,34.786019
265,Total Package Services (incl International),Summary Other,2019,621696006.0,821420094.0,847769983.365515,842906197.086644,,1.321257,1.363641,-0.042384,0.968919,1279554587.0,32.930682
85,US Postal Service Mail,Other,2019,284578500.0,,,,,,,,,101411959.0,5.701736
86,Free Mail,Other,2019,34108889.0,,39845586.965217,39843224.483777,,,1.168188,-1.168188,,12356522.0,5.796271
136,International Negotiated Service Agreements,Other,2019,2609766.0,244874615.69,37943716.927189,37881559.047894,,93.830104,14.539126,79.290978,6.453628,2451277.76,15.028337
51,Certified Mail,Special Services,2019,186950339.0,653630479.0,478432624.029038,471524006.626479,,3.496279,2.559143,0.937136,1.366191,,
52,COD,Special Services,2019,367916.0,4206006.0,2514389.968218,2514350.971865,,11.431974,6.834141,4.597832,1.672774,,
54,Insurance,Special Services,2019,14347935.0,77675783.0,41460903.475227,41441930.212758,,5.413726,2.889677,2.524048,1.873471,,
55,Registered Mail,Special Services,2019,1446939.0,24199272.0,16767550.094012,16765468.28671,,16.724459,11.588291,5.136168,1.44322,,
58,Other Domestic Ancillary Services,Special Services,2019,5584055441.0,389692180.0,247261298.406738,244340574.027911,,,,,,,
142,Other Domestic NSA Ancillary Services,Special Services,2019,1389177.0,3303471.0,3195196.801143,3195196.801143,,,,,,,
109,Total International Ancillary Services,Special Services,2019,29698662.0,59058982.0,58514059.742546,58514059.742546,,1.988608,1.970259,0.018348,1.009313,,
73,Money Orders,Special Services,2019,81267504.0,162934909.99,154512040.353105,150397630.823396,,2.004921,1.901277,0.103644,1.054513,,
266,Total Special Services (incl International),Summary Other,2019,5899523912.999999,1810535893.19,1322653527.685803,1282579780.090776,,,,,,,
131,Priority Mail Express,Competitive,2019,26163102.0,716187383.0,300551016.802601,295854363.795826,,27.373948,11.487591,15.886357,2.382915,28225281.0,17.261122
141,First Class Package Service,Competitive,2019,1398203591.0,4466212048.0,3013875469.498903,2985182098.659502,,3.19425,2.155534,1.038716,1.481883,532379218.0,6.092151
132,Priority Mail,Competitive,2019,1085276921.0,9463723861.0,7044911106.919183,6867434659.575921,,8.720101,6.491349,2.228752,1.343342,2854403675.0,42.081848
255,Total Ground,Competitive,2019,2997115948.04933,7270789970.795917,3845618739.36023,3774057777.839886,,2.425929,1.283106,1.142822,1.890668,7983301376.971757,42.618579
256,Competitive International Mail,Competitive,2019,165692169.955275,,,,,,,,,231649445.746716,22.369139
3,Single Piece Letters,First Class,2020,14695763103.0,7957480728.0,4825954606.894077,4648911759.691635,,0.541481,0.328391,0.21309,1.648893,432423002.0,0.4708
