product_id,product,mail_class,fy,volume,revenue,attributable_cost,volume_variable_cost,product_specific_cost,rev_pc,attributable_cost_pc,cont_pc,cost_coverage,weight,weight_pc,contribution
256,Competitive International Mail,Competitive,2014,281480419.0,2318979294.0,1384701123.0,1373866497.0,10834626.0,8.23851017,4.9193515,3.31915866,1.67471468,313275837.017546,1.11295783,934278171.2069561
3,Single Piece Letters,First Class,2015,19737174057.0,9958137528.0,5304197478.0,5282791466.0,21406012.0,0.50453715,0.26874149,0.23579566,1.87740701,602259114.0,0.03051395,4653940050.390216
4,Single Piece Cards,First Class,2015,838953685.0,296549208.0,210257519.0,209347630.0,909889.0,0.35347506,0.25061874,0.10285632,1.41040953,5358105.0,0.00638665,86291688.960206
5,Total Single Piece Letters and Cards,First Class,2015,20576127742.0,10254686736.0,5514454997.0,5492139096.0,22315901.0,0.49837787,0.26800256,0.23037531,1.85960113,607617219.0,0.0295302,4740231739.350421
8,Presort Letters,First Class,2015,38004706624.0,14981115192.0,4702972049.0,4697009672.0,5962377.0,0.39419105,0.1237471,0.27044395,3.18545699,2193023839.0,0.05770401,10278143143.465216
9,Presort Cards,First Class,2015,2169536984.0,569485641.0,173391031.0,173050662.0,340368.0,0.26249179,0.07992075,0.18257103,3.28440081,17714730.0,0.00816521,396094610.43549293
10,Total Presort Letters and Cards,First Class,2015,40174243608.0,15550600833.0,4876363079.0,4870060334.0,6302745.0,0.38707887,0.12138033,0.26569854,3.18897518,2210738569.0,0.05502875,10674237753.900707
14,Flats,First Class,2015,1668897454.0,2357692767.0,1559381467.0,1558138716.0,1242751.0,1.41272477,0.93437824,0.47834653,1.511941,339480480.0,0.20341602,798311300.1401821
19,Parcels,First Class,2015,200099524.0,544684491.0,486325799.0,486311116.0,14683.0,2.7220679,2.43041957,0.29164833,1.11999917,61725308.0,0.30847304,58358691.91198099
127,First Class NSAs Domestic,First Class,2015,0.0,,,,,,,,,0.0,,
101,Outbound Single Piece Mail International,First Class,2015,212184026.0,314797229.0,169418009.0,169025083.0,392925.0,1.48360475,0.79844846,0.68515629,1.85810961,13260443.52386,0.06249501,145379220.48434
102,Inbound Single Piece Mail International,First Class,2015,318284529.0,250676825.0,348601250.0,348011847.0,589404.0,0.78758721,1.09525038,-0.30766316,0.7190933,99609846.24,0.31295849,-97924425.458696
262,Total First Class (incl International),Summary Other,2015,63149836883.0,29420792484.0,12954544600.0,12923686192.0,30858409.0,0.46588865,0.2051398,0.26074886,2.27107887,3332431865.76386,0.05277024,16466247883.328938
21,High Density and Saturation Letters,Marketing Mail,2015,6478281135.0,991348982.0,453729563.0,452925733.0,803830.0,0.15302655,0.07003857,0.08298797,2.18488955,263617628.0,0.04069253,537619418.819298
22,High Density and Saturation Flats and Parcels,Marketing Mail,2015,11232312962.0,2037022233.0,1175671949.0,1174272726.0,1399223.0,0.18135376,0.10466873,0.07668503,1.73264509,2032941946.0,0.1809905,861350284.280563
23,Carrier Route,Marketing Mail,2015,8291047830.0,2236805028.0,1706626312.0,1705576409.0,1049903.0,0.26978557,0.20583964,0.06394592,1.31065894,1828308508.0,0.22051598,530178716.4617601
25,Letters,Marketing Mail,2015,47720675229.0,10022981687.0,4930232640.0,4924311420.0,5921220.0,0.21003436,0.10331439,0.10671997,2.03296323,2397006951.0,0.05022995,5092749047.46786
26,Flats,Marketing Mail,2015,5248504828.0,2106185410.0,2627914611.0,2627261923.0,652688.0,0.40129246,0.50069776,-0.0994053,0.80146646,1347178278.0,0.25667849,-521729200.9257188
27,Parcels,Marketing Mail,2015,60420263.0,65093448.0,89402483.0,89400032.0,2451.0,1.07734466,1.47967716,-0.40233249,0.72809441,22646390.0,0.37481449,-24309034.923023
139,Marketing Mail NSA Domestic,Marketing Mail,2015,226464345.0,53391496.0,45718770.0,45718770.0,,0.23576116,0.20188065,0.0338805,1.16782442,0.0,0.0,7672726.0
24,Every Door Direct Mail Retail,Marketing Mail,2015,832565997.0,148385386.0,51542191.0,51508412.0,33779.0,0.17822657,0.06190763,0.11631894,2.87891109,105602388.0,0.12683966,96843194.798996
263,Total Marketing Mail (incl International),Summary Other,2015,80090272589.0,17711220094.0,11080838518.0,11070975425.0,9863093.0,0.22114071,0.13835436,0.08278635,1.59836461,7997302089.0,0.0998536,6630381575.979735
31,In County,Periodicals,2015,570817290.0,66014812.0,88626924.0,88579256.0,47668.0,0.11564964,0.15526321,-0.03961357,0.74486182,163940689.0,0.28720344,-22612111.767447
32,Outside County,Periodicals,2015,5267357638.0,1515353664.0,2012450279.0,2012010409.0,439871.0,0.28768764,0.38206069,-0.09437305,0.75298937,2003821270.0,0.38042248,-497096615.27790195
264,Total Periodicals (incl International),Summary Other,2015,5838174928.0,1589220319.0,2101077203.0,2100589664.0,487539.0,0.27221184,0.35988596,-0.08767413,0.75638359,2167761959.0,0.37130815,-511856884.0453501
45,Alaska Bypass,Package Services,2015,1282023.0,33761808.0,19147372.0,19147372.0,,26.33479119,14.93527999,11.39951119,1.76326063,86473769.0,67.45102779,14614435.537417
42,Bound Printed Matter Flats,Package Services,2015,260492159.0,212355572.0,151082172.0,151011885.0,70288.0,0.81520908,0.57998741,0.23522167,1.4055634,411427541.0,1.5794239,61273399.658411
43,Bound Printed Matter Parcels,Package Services,2015,227911450.0,283462427.0,238769508.0,238708012.0,61497.0,1.2437393,1.04764157,0.19609773,1.18718018,553967264.0,2.43062498,44692918.757234
44,Media and Library Mail,Package Services,2015,74890440.0,273736146.0,359082639.0,359062431.0,20207.0,3.65515473,4.79477272,-1.13961799,0.76232075,183322727.0,2.44787889,-85346492.53675902
265,Total Package Services (incl International),Summary Other,2015,564576072.0,806076824.0,768081692.0,767929700.0,151992.0,1.42775591,1.36045739,0.06729852,1.04946757,1235191301.0,2.18782085,37995132.41630196
136,International Negotiated Service Agreements,Other,2015,155407543.0,176641631.0,153582809.0,153241509.0,341300.0,1.13663486,0.98825839,0.14837647,1.15013935,56564851.99,0.36397752,23058822.59719801
85,US Postal Service Mail,Other,2015,354627684.0,,,,,,,,,112725503.0,0.31787,
86,Free Mail,Other,2015,45134575.0,,41293509.0,41293509.0,,,0.91489748,,,18315492.0,0.40579737,
51,Certified Mail,Special Services,2015,196722941.0,659186199.0,485361326.0,485361234.0,92.0,3.35083542,2.46723297,0.88360245,1.35813499,,,173824872.772542
52,COD,Special Services,2015,319455.0,3115822.0,3026231.0,3026231.0,,9.75355527,9.47310603,0.28044925,1.02960478,,,89590.914271
54,Insurance,Special Services,2015,22748342.0,89115582.0,50264928.0,50264917.0,11.0,3.91745394,2.20960844,1.7078455,1.77291771,,,38850653.569039
55,Registered Mail,Special Services,2015,2446383.0,37892098.0,27146078.0,27146077.0,1.0,15.48902931,11.09641388,4.39261544,1.39585901,,,10746019.726801
58,Other Domestic Ancillary Services,Special Services,2015,3737824602.0,492828703.0,222432910.0,222431166.0,1744.0,0.13184907,0.05950865,0.07234042,2.21562854,,,270395792.96812904
109,Total International Ancillary Services,Special Services,2015,30724465.0,43411060.0,13696508.0,13696508.0,,1.41291508,0.44578507,0.96713001,3.16949843,,,29714552.203703
73,Money Orders,Special Services,2015,92776494.0,160745131.0,105107920.0,102503680.0,2604240.0,1.73260622,1.13291541,0.59969081,1.52933415,,,55637211.148624
266,Total Special Services (incl International),Summary Other,2015,4083562682.0,1946742016.0,1183523555.0,1176515806.0,7007749.0,0.47672637,0.28982622,0.18690015,1.64486968,,,763218460.776016
131,Priority Mail Express,Competitive,2015,35705039.0,779067402.0,364455668.0,361587600.0,2868068.0,21.81953651,10.20740149,11.61213501,2.13761911,38420983.0,1.07606613,414611733.547461
141,First Class Package Service,Competitive,2015,708423285.0,1689111832.0,1368754854.0,1368563702.0,191151.0,2.38432568,1.93211443,0.45221125,1.23404993,248778504.0,0.35117212,320356978.4385469
132,Priority Mail,Competitive,2015,992189563.0,7276238807.0,5765951464.0,5653989244.0,111962221.0,7.33351678,5.81134057,1.5221762,1.26193202,2227770705.0,2.24530754,1510287342.5006073
255,Total Ground,Competitive,2015,1968760725.0,3925117230.0,2782680420.0,2782671646.0,8774.0,1.99369948,1.41341728,0.5802822,1.41055265,3936574991.0,1.99951926,1142436810.396346
256,Competitive International Mail,Competitive,2015,253858305.0,1976761643.0,1212268907.0,1203398707.0,8870200.0,7.78687009,4.77537619,3.01149389,1.63062967,293329641.748233,1.1554857,764492736.517772
3,Single Piece Letters,First Class,2016,18910477231.0,9458402042.0,5321699786.0,5300991488.0,20708298.0,0.50016728,0.28141541,0.21875187,1.77732725,577042493.0,0.03051443,4136702256.0199676
4,Single Piece Cards,First Class,2016,795243793.0,282149777.0,232080402.0,231209554.0,870848.0,0.35479658,0.29183554,0.06296104,1.2157415,5077723.0,0.00638511,50069375.09689099
5,Total Single Piece Letters and Cards,First Class,2016,19705721024.0,9740551819.0,5553780188.0,5532201042.0,21579146.0,0.49430071,0.28183593,0.21246478,1.7538598,582120216.0,0.02954067,4186771631.1168575
8,Presort Letters,First Class,2016,37745771120.0,14839780651.0,4404127088.0,4399334699.0,4792389.0,0.39315081,0.11667869,0.27647213,3.3695169,2141253804.0,0.05672831,10435653563.348965
9,Presort Cards,First Class,2016,2197373727.0,576736623.0,172761176.0,172482186.0,278990.0,0.26246633,0.07862166,0.18384467,3.33834624,17946830.0,0.0081674,403975447.021252
10,Total Presort Letters and Cards,First Class,2016,39943144847.0,15416517274.0,4576888264.0,4571816885.0,5071379.0,0.38596153,0.11458508,0.27137645,3.36834032,2159200634.0,0.05405685,10839629010.370218
14,Flats,First Class,2016,1570218659.0,2201933173.0,1530757912.0,1529628145.0,1129767.0,1.4023099,0.97486927,0.42744064,1.43845944,315935902.0,0.20120504,671175261.407372
19,Parcels,First Class,2016,253944932.0,711050959.0,587982981.0,587972551.0,10430.0,2.80002028,2.31539561,0.48462466,1.20930534,76530604.0,0.30136693,123067977.57661998
127,First Class NSAs Domestic,First Class,2016,0.0,,,,,,,,,0.0,,
101,Outbound Single Piece Mail International,First Class,2016,171873072.0,261570544.0,154717464.0,154432680.0,284784.0,1.52188206,0.90018444,0.62169762,1.6906336,10732988.342221,0.06244718,106853079.91136397
102,Inbound Single Piece Mail International,First Class,2016,391765335.0,266419691.0,408182760.0,407584354.0,598406.0,0.68004917,1.04190627,-0.3618571,0.65269707,104110684.61,0.26574757,-141763068.46728802
262,Total First Class (incl International),Summary Other,2016,62036667869.0,28734832144.0,12812309568.0,12783635657.0,28673911.0,0.4631911,0.20652801,0.25666309,2.24275194,3248631028.952222,0.0523663,15922522575.915144
21,High Density and Saturation Letters,Marketing Mail,2016,6991879686.0,1075265192.0,492366651.0,491035070.0,1331581.0,0.15378771,0.07041978,0.08336793,2.18387088,256572442.0,0.03669577,582898541.453126
22,High Density and Saturation Flats and Parcels,Marketing Mail,2016,11047258692.0,2004275536.0,1190110981.0,1187996845.0,2114136.0,0.18142741,0.10772908,0.07369833,1.68410809,2058052590.0,0.18629532,814164555.228657
23,Carrier Route,Marketing Mail,2016,6642331035.0,1792864650.0,1303658527.0,1302366715.0,1291812.0,0.26991498,0.19626521,0.07364977,1.37525634,1491800505.0,0.22458991,489206123.331769
25,Letters,Marketing Mail,2016,48858796836.0,10134360709.0,5023146225.0,5013841224.0,9305001.0,0.20742141,0.10280945,0.10461196,2.01753249,2451814180.0,0.05018163,5111214484.433918
26,Flats,Marketing Mail,2016,6306793996.0,2367716688.0,2969662301.0,2968454819.0,1207482.0,0.37542318,0.47086718,-0.09544399,0.79730166,1599549541.0,0.25362324,-601945613.3376322
27,Parcels,Marketing Mail,2016,44766854.0,53126060.0,83272479.0,83267798.0,4681.0,1.18672757,1.86013696,-0.67340938,0.6379786,17163102.0,0.38338861,-30146419.497108
139,Marketing Mail NSA Domestic,Marketing Mail,2016,227868254.0,53784424.0,49174874.0,49174874.0,,0.23603298,0.21580397,0.02022901,1.09373791,0.0,0.0,4609550.0
24,Every Door Direct Mail Retail,Marketing Mail,2016,810237950.0,145650401.0,54055048.0,53970333.0,84715.0,0.1797625,0.06671503,0.11304747,2.69448289,102770306.0,0.12683966,91595353.282643
263,Total Marketing Mail (incl International),Summary Other,2016,80929933303.0,17675066176.0,11165447085.0,11150107677.0,15339408.0,0.21839961,0.13796437,0.08043525,1.58301464,7977722666.0,0.09857567,6509619090.895374
31,In County,Periodicals,2016,534172006.0,60977189.0,87018070.0,86972189.0,45881.0,0.11415272,0.16290271,-0.04874999,0.70074169,149902963.0,0.28062677,-26040880.739664
32,Outside County,Periodicals,2016,5052010196.0,1437838015.0,1950200809.0,1949766884.0,433924.0,0.28460711,0.38602472,-0.10141761,0.7372769,1907762224.0,0.37762438,-512362793.8554799
264,Total Periodicals (incl International),Summary Other,2016,5586182202.0,1506713112.0,2037218879.0,2036739073.0,479805.0,0.26972144,0.36468894,-0.0949675,0.73959314,2057665187.0,0.3683491,-530505766.595144
45,Alaska Bypass,Package Services,2016,1282022.0,33522654.0,19714027.0,19714027.0,,26.14826735,15.37729263,10.77097472,1.70044676,86407196.0,67.39915228,13808626.55356
42,Bound Printed Matter Flats,Package Services,2016,264935407.0,208584601.0,130558119.0,130303434.0,254685.0,0.7873036,0.49279226,0.29451134,1.59763791,424949015.0,1.60397215,78026481.995368
43,Bound Printed Matter Parcels,Package Services,2016,249956559.0,288673551.0,276853286.0,276613000.0,240286.0,1.15489488,1.1076056,0.04728928,1.04269505,571730547.0,2.28731964,11820265.354617
44,Media and Library Mail,Package Services,2016,74998599.0,266382383.0,354337144.0,354265047.0,72097.0,3.55183145,4.72458351,-1.17275205,0.75177663,179996207.0,2.39999426,-87954760.94357902
265,Total Package Services (incl International),Summary Other,2016,591172587.0,799387481.0,781462576.0,780895509.0,567067.0,1.35220661,1.32188568,0.03032093,1.02293764,1263082965.0,2.13657228,17924904.95996594
136,International Negotiated Service Agreements,Other,2016,213594591.0,323772240.0,200259028.0,199854386.0,404642.0,1.51582602,0.93756601,0.57826002,1.61676726,101826126.96,0.47672615,123513211.576284
85,US Postal Service Mail,Other,2016,421035002.0,,,,,,,,,117327333.0,0.27866408,
86,Free Mail,Other,2016,45315994.0,,37067856.0,37067856.0,,,0.81798615,,,18539299.0,0.4091116,
51,Certified Mail,Special Services,2016,197771242.0,670496624.0,521116100.0,521108850.0,7250.0,3.3902635,2.63494376,0.75531975,1.28665498,,,149380524.21498603
52,COD,Special Services,2016,201543.0,2029090.0,4940818.0,4940811.0,7.0,10.0677771,24.51495732,-14.44718022,0.41067896,,,-2911728.042203
54,Insurance,Special Services,2016,15347291.0,76945579.0,42845067.0,42844504.0,563.0,5.01362612,2.79170224,2.22192388,1.79590289,,,34100512.400149
55,Registered Mail,Special Services,2016,2012696.0,31636956.0,16251212.0,16251138.0,74.0,15.71869572,8.0743501,7.64434562,1.94674439,,,15385743.85944
58,Other Domestic Ancillary Services,Special Services,2016,4504658540.0,447461375.0,206810223.0,206645090.0,165133.0,0.09933303,0.0459103,0.05342273,2.16363276,,,240651151.678581
109,Total International Ancillary Services,Special Services,2016,28903344.0,43339010.0,43703962.0,43703962.0,,1.49944622,1.51207285,-0.01262663,0.99164946,,,-364951.769866
73,Money Orders,Special Services,2016,90289174.0,156370690.0,116707370.0,114023249.0,2684121.0,1.73188748,1.29259539,0.43929209,1.33985275,,,39663320.279846
266,Total Special Services (incl International),Summary Other,2016,4839183830.0,1853682881.0,1227649557.0,1217582190.0,10067367.0,0.38305693,0.25368938,0.12936754,1.50994465,,,626033323.8615611
131,Priority Mail Express,Competitive,2016,33042962.0,809412978.0,356733040.0,353469701.0,3263339.0,24.49577547,10.79603699,13.69973848,2.26895994,35275114.0,1.06755302,452679938.024395
141,First Class Package Service,Competitive,2016,776203345.0,2075728899.0,1468551833.0,1467805662.0,746172.0,2.67420762,1.89196793,0.78223969,1.41345293,300216575.0,0.38677568,607177065.539427
132,Priority Mail,Competitive,2016,1004246495.0,7784880835.0,6127925526.0,6072699638.0,55225888.0,7.75196217,6.10201336,1.64994881,1.27039417,2321005631.0,2.31119117,1656955308.9575548
255,Total Ground,Competitive,2016,2457488271.0,5191579900.0,3055287459.0,3037701703.0,17585756.0,2.11255531,1.24325617,0.86929914,1.6992116,5329477474.000001,2.16866853,2136292440.5732062
256,Competitive International Mail,Competitive,2016,228446755.0,1800729633.0,1062214754.0,1047510647.0,14704106.0,7.88249161,4.64972572,3.2327659,1.69525948,272094405.548214,1.19106268,738514879.555522
3,Single Piece Letters,First Class,2017,17832263593.0,8728692751.0,5318073637.0,5111921392.0,,0.48948877,0.29822763,0.19126114,1.64132604,533991871.0,0.02994527,3410619113.596688
4,Single Piece Cards,First Class,2017,670951733.0,234090838.0,213968341.0,212074778.0,,0.34889371,0.31890273,0.02999098,1.09404427,4298543.0,0.00640664,20122497.317388
5,Total Single Piece Letters and Cards,First Class,2017,18503215326.0,8962783589.0,5532041978.0,5323996170.0,,0.4843906,0.29897733,0.18541327,1.62015828,538290414.0,0.02909172,3430741610.9140763
8,Presort Letters,First Class,2017,36670181278.0,14002183859.0,4405056404.0,4327867242.0,,0.38184114,0.12012639,0.26171475,3.17866165,2019372211.0,0.05506851,9597127454.797783
9,Presort Cards,First Class,2017,2125272788.0,547549208.0,159731741.0,158802136.0,,0.25763714,0.07515823,0.18247891,3.42792989,17357672.0,0.00816727,387817467.37245
10,Total Presort Letters and Cards,First Class,2017,38795454066.0,14549733067.0,4564788145.0,4486669378.0,,0.37503706,0.11766296,0.2573741,3.18738408,2036729883.0,0.05249919,9984944922.170235
14,Flats,First Class,2017,1448266147.0,1987133446.0,1532899796.0,1528407594.0,,1.37207754,1.05843791,0.31363962,1.29632312,288247343.0,0.19902926,454233650.34054303
19,Parcels,First Class,2017,190930501.0,546640129.0,478678022.0,477761591.0,,2.86303197,2.5070799,0.35595207,1.14197875,59928365.0,0.31387528,67962106.943744
101,Outbound Single Piece Mail International,First Class,2017,152094109.0,231101904.0,139309650.0,139054303.0,,1.51946651,0.91594376,0.60352275,1.65890808,9952907.39518,0.06543914,91792254.223533
102,Inbound Single Piece Mail International,First Class,2017,400546623.0,292905470.0,462895307.0,462275256.0,,0.73126436,1.15565899,-0.42439463,0.63276828,111941390.99,0.27947156,-169989837.695592
262,Total First Class (incl International),Summary Other,2017,59490506772.0,26707901265.0,12710612898.0,12418164292.0,,0.44894392,0.21365784,0.23528608,2.10122844,3045090303.385179,0.05118616,13997288366.89654
21,High Density and Saturation Letters,Marketing Mail,2017,7093856317.0,1089165591.0,514912871.0,509986031.0,,0.15353646,0.07258575,0.08095071,2.1152425,241205476.0,0.03400202,574252719.7146621
22,High Density and Saturation Flats and Parcels,Marketing Mail,2017,11231484241.0,1978998669.0,1259829961.0,1237134491.0,,0.17620099,0.1121695,0.06403149,1.57084585,2096499206.0,0.1866627,719168707.8162382
23,Carrier Route,Marketing Mail,2017,7133003900.0,1859056144.0,1497622933.0,1489313638.0,,0.26062738,0.20995684,0.05067055,1.24133793,1564406912.0,0.21931951,361433211.746618
25,Letters,Marketing Mail,2017,46973209011.0,9574161548.0,4912151684.0,4789025278.0,,0.20382175,0.10457347,0.09924827,1.94907693,2338927040.0,0.04979279,4662009863.582472
26,Flats,Marketing Mail,2017,4944063469.0,1900065714.0,2569410272.0,2559502755.0,,0.38431257,0.51969605,-0.13538349,0.73949487,1239916506.0,0.25078895,-669344558.092871
27,Parcels,Marketing Mail,2017,40581670.0,45678237.0,72765394.0,72749658.0,,1.12558791,1.79306061,-0.66747271,0.62774671,14288603.0,0.352095,-27087157.156694
135,Marketing Mail NSA International,Marketing Mail,2017,195484428.0,46927649.0,40998059.0,40994944.0,,0.24005825,0.20972545,0.0303328,1.14463098,,,5929589.331168
24,Every Door Direct Mail Retail,Marketing Mail,2017,758159722.0,133955215.0,50009213.0,49790864.0,,0.17668469,0.06596132,0.11072337,2.67861075,96164721.0,0.12683966,83946002.23800099
263,Total Marketing Mail (incl International),Summary Other,2017,78369842758.0,16671819429.0,10917700388.0,10748497659.0,,0.21273259,0.13930997,0.07342262,1.52704497,7591408464.0,0.09686645,5754119041.179594
31,In County,Periodicals,2017,516432124.0,56866497.0,84666959.0,84590357.0,,0.11011417,0.16394596,-0.05383178,0.67164922,141189377.0,0.27339387,-27800461.651808
32,Outside County,Periodicals,2017,4784313241.0,1306062971.0,1898130801.0,1892434821.0,,0.2729886,0.39674049,-0.1237519,0.68807849,1780782832.0,0.37221284,-592067830.3125179
264,Total Periodicals (incl International),Summary Other,2017,5300745365.0,1374738835.0,1982797760.0,1977025178.0,,0.25934821,0.37406018,-0.11471197,0.69333286,1921972209.0,0.36258527,-608058924.9643259
45,Alaska Bypass,Package Services,2017,1305553.0,33694227.0,17425861.0,17425861.0,,25.8083946,13.34749413,12.46090048,1.93357602,87973567.0,67.38414067,16268365.999762
42,Bound Printed Matter Flats,Package Services,2017,264492570.0,200291620.0,132554686.0,132199636.0,,0.75726747,0.50116601,0.25610146,1.51101124,429995282.0,1.62573672,67736933.927328
43,Bound Printed Matter Parcels,Package Services,2017,277593719.0,297160144.0,270268737.0,269617624.0,,1.07048583,0.97361258,0.09687326,1.09949877,614645795.0,2.21419201,26891407.483908
44,Media and Library Mail,Package Services,2017,76496606.0,266766242.0,352713590.0,351847658.0,,3.48729514,4.61083972,-1.12354459,0.75632539,181645707.0,2.37455904,-85947347.671202
265,Total Package Services (incl International),Summary Other,2017,619888448.0,801131274.0,772962873.0,771090779.0,,1.29237974,1.24693866,0.04544108,1.03644211,1314260351.0,2.12015622,28168400.73979497
136,International Negotiated Service Agreements,Other,2017,243089813.0,414331557.0,278264610.0,277804076.0,,1.70443818,1.14469877,0.55973941,1.48898402,124626131.45,0.51267525,136066947.94944304
85,US Postal Service Mail,Other,2017,318896649.0,,,,,,,,,104486700.0,0.32765067,
86,Free Mail,Other,2017,44232956.0,,40264823.0,40260786.0,,,0.91029011,,,19689812.0,0.44513896,
51,Certified Mail,Special Services,2017,199301558.0,666789699.0,558699342.0,549888717.0,,3.34563215,2.80328637,0.54234577,1.19346784,,,108090357.15370905
52,COD,Special Services,2017,394639.0,4170554.0,2621079.0,2621011.0,,10.56802293,6.64171216,3.92631077,1.59115943,,,1549475.354189
54,Insurance,Special Services,2017,14758605.0,74466527.0,46919388.0,46826734.0,,5.04563453,3.17912081,1.86651372,1.58711632,,,27547138.6678
55,Registered Mail,Special Services,2017,1982564.0,30382151.0,21869481.0,21866355.0,,15.32467603,11.03090814,4.29376788,1.38924881,,,8512669.631248
58,Other Domestic Ancillary Services,Special Services,2017,5129697760.0,433912927.0,218882355.0,216724886.0,,0.0845884,0.04266964,0.04191876,1.98240249,,,215030571.638667
109,Total International Ancillary Services,Special Services,2017,26032195.0,35283702.0,40936300.0,40936300.0,,1.35538713,1.57252587,-0.21713875,0.86191722,,,-5652598.185349
73,Money Orders,Special Services,2017,86834687.0,152023478.0,156390531.0,152891833.0,,1.75072293,1.80101451,-0.05029158,0.97207597,,,-4367053.30444899
266,Total Special Services (incl International),Summary Other,2017,5459002008.0,1818438076.0,1323371951.0,1301593857.0,,0.33310815,0.24242013,0.09068803,1.37409447,,,495066124.80550694
131,Priority Mail Express,Competitive,2017,29762651.0,765969009.0,329435230.0,325018539.0,,25.73591341,11.06874618,14.66716723,2.32509744,33779434.0,1.13496052,436533779.418359
141,First Class Package Service,Competitive,2017,959629308.0,2786806837.0,1933330547.0,1928694407.0,,2.90404515,2.01466392,0.88938123,1.44145389,392825225.0,0.40935101,853476289.7176931
132,Priority Mail,Competitive,2017,1022958806.0,8340268676.0,6271817337.0,6176552313.0,,8.15308361,6.13105562,2.02202799,1.32980095,2498840829.0,2.44275802,2068451339.496399
255,Total Ground,Competitive,2017,2883813770.0,6194149310.0,3522124716.0,3465657040.0,,2.14790198,1.22134264,0.92655934,1.75863997,6648218843.168459,2.30535651,2672024593.734386
256,Competitive International Mail,Competitive,2017,207266058.0,1749387252.0,1052575962.0,1025198403.0,,8.44029781,5.07838078,3.36191704,1.6620057,268735798.65854,1.29657408,696811289.789597
3,Single Piece Letters,First Class,2018,16830360173.0,8400677371.0,5217057503.0,5022257938.0,,0.4991383,0.30997896,0.18915934,1.61023285,499483230.0,0.02967751,3183619867.6663337
4,Single Piece Cards,First Class,2018,630116630.0,224633986.0,183551166.0,181881598.0,,0.35649589,0.29129713,0.06519875,1.22382217,4042249.0,0.00641508,41082819.51845899
5,Total Single Piece Letters and Cards,First Class,2018,17460476803.0,8625311357.0,5418504564.0,5204139535.0,,0.4939906,0.3103297,0.18366089,1.59182506,503525479.0,0.02883801,3206806793.305481
8,Presort Letters,First Class,2018,35795689928.0,13775589509.0,4456271011.0,4381330780.0,,0.38483934,0.12449183,0.2603475,3.09128181,1959945999.0,0.05475369,9319318497.61993
9,Presort Cards,First Class,2018,2075510329.0,540062264.0,170631876.0,169586148.0,,0.26020697,0.08221201,0.17799497,3.16507254,16956399.0,0.00816975,369430388.498216
10,Total Presort Letters and Cards,First Class,2018,37871200257.0,14315651773.0,4633938371.0,4550916928.0,,0.37800893,0.12236048,0.25564844,3.0893056,1976902398.0,0.05220068,9681713401.690296
14,Flats,First Class,2018,1381864067.0,1909874115.0,1554173525.0,1549678133.0,,1.38209985,1.12469349,0.25740635,1.228868,269416998.0,0.19496635,355700590.26930594
101,Outbound Single Piece Mail International,First Class,2018,132032108.0,198139553.0,139495888.0,139250576.0,,1.50069219,1.05653004,0.44416215,1.42039708,8527028.688522,0.06458299,58643664.522383
102,Inbound Single Piece Mail International,First Class,2018,444226300.0,422872901.0,504349535.0,503584943.0,,0.95193126,1.13534371,-0.18341245,0.83845205,141791962.83,0.31918858,-81476633.774306
262,Total First Class (incl International),Summary Other,2018,57289799535.0,25596853735.0,12481712512.0,11947570115.0,,0.44679601,0.21786972,0.22892629,2.05074854,2900163866.518522,0.05062269,13115141223.767986
21,High Density and Saturation Letters,Marketing Mail,2018,7265225142.0,1153580223.0,559973875.0,553855476.0,,0.15878107,0.07707591,0.08170516,2.06006079,244092527.0,0.03359738,593606347.834045
22,High Density and Saturation Flats and Parcels,Marketing Mail,2018,11592369269.0,2027952093.0,1399702760.0,1372615557.0,,0.17493853,0.12074346,0.05419508,1.44884482,2144510086.0,0.18499325,628249332.988486
23,Carrier Route,Marketing Mail,2018,7034112639.0,1847737382.0,1703154223.0,1691985016.0,,0.26268237,0.2421278,0.02055457,1.08489141,1528022026.0,0.21723025,144583158.9934299
25,Letters,Marketing Mail,2018,46517166962.0,9656355538.0,4962860823.0,4836688681.0,,0.20758692,0.1066888,0.10089812,1.94572362,2293497479.0,0.04930432,4693494715.448541
26,Flats,Marketing Mail,2018,4078767616.0,1649375724.0,2402761124.0,2395323959.0,,0.4043809,0.58908998,-0.18470908,0.68645015,1046116773.0,0.25647864,-753385399.9693618
27,Parcels,Marketing Mail,2018,34649637.0,42242853.0,73430094.0,73412341.0,,1.21914273,2.11921685,-0.90007412,0.57527984,12930841.0,0.37318835,-31187241.489297
135,Marketing Mail NSA International,Marketing Mail,2018,68444535.0,14186697.0,13629144.0,13628665.0,,0.2072729,0.19912684,0.00814606,1.0409089,,,557553.254147
24,Every Door Direct Mail Retail,Marketing Mail,2018,712620868.0,126628232.0,47451350.0,47207891.0,,0.17769369,0.06658709,0.1111066,2.66859071,90388588.0,0.12683966,79176881.945915
263,Total Marketing Mail (incl International),Summary Other,2018,77303356668.0,16554466654.0,11624031826.0,10984717587.0,,0.21414939,0.15036904,0.06378035,1.42415875,7359558320.0,0.09520361,4930434827.609625
31,In County,Periodicals,2018,510333604.0,55923337.0,83296392.0,83216936.0,,0.10958192,0.16321949,-0.05363757,0.67137766,134324862.0,0.26320991,-27373054.88604
